FileNumber,Role,Skills,Education
21568833.pdf,"CONSULTANT
","
Accounting, accounts payable, accruals, AP, Auditing, Balance Sheet, bank reconciliation, banking, BC, Bloomberg, bonds, Business Law,
closing, consultant, Controller, clients, Senior Management, Finance, financial reports, financial statements, Fixed Assets, focus, forms, General
Ledger, Government, insurance, Lotus Notes, Microsoft Office, Office, month end closing, policies, QuickBooks, retail, sales, securities, Swaps,
tax, taxes, tax returns, valuation, monthly variance analysis, written","
B.S
 
: 
Accounting
 
1994
 
YORK COLLEGE CITY UNIVERSITY OF NEW YORK
 
Accounting and 124 credits completed. 
Major subjects are
Advance Accounting, Auditing, Business Finance, Business Law and Taxation.
B.S
 
: 
Accounting
 
1979
 
UNIVERSIT OF SIND HYDERABAD PAKISTAN
 
Accounting Major subjects are Accounting, Auditing, BusinessLaw and statistic.
M.A
 
: 
Economics Economics, Statistics and Business Finance
 
1983
 
UNIVERSIT OF SIND HYDERABAD PAKISTAN
 
Economics
Economics, Statistics and Business Finance
"
57601040.pdf,"PRINCIPAL CONSULTANT
","
Organization
Planning & Prioritizing
Flexible Thinker
Not a destroyer of value
Experience
06/2013
 
to 
Current
Principal Consultant
 
Company Name
 
ï¼​ 
City
 
, 
State
Â·Â Â Â Â Â Â Â  Provide consulting services to clients on supply chain transformation initiatives, including developing integrated, target
operating models for large procurement organizations. 
Â·Â Â Â Â Â Â Â  Help support the evaluation of key process functions such as strategy,
business development, category management and vendor management. 
Provide investment recovery services which includes brokering used gas
processing equipment of all types such as cryogenic, amine systems, high pressure separators and refrigeration systems.
06/2006
 
to 
09/2013
Strategic Sourcing Manager
 
Company Name
 
ï¼​ 
City
 
, 
State
Monitor performance of suppliers and apply appropriate methodology to ensure expected contractual outcomes.
Establish governance, processes, escalation and controls to ensure well managed and healthy partnerships.
Investigate and propose solutions to remedy supplier non-performance situations.
Assess and anticipate changing business requirements and recommend changes to supply chain processes, tools and systems.
Build comprehensive category strategies utilizing market intelligence, demand management, sustainability, supplier diversity, quality, and total
cost of ownership and align it to stakeholder goals and strategies.
Drive value through demand management utilizing spend analytics.
Prepares and oversee the execution of short and long term supplier diversity strategies, objectives, and action plans.
Drive contract utilization with effective implementation plans, metrics and reporting.
Facilitate critical quarterly business reviews, bringing key suppliers together to drive joint feedback and continuous improvement activities
for each assigned category of management.
Develop and measure benchmarks on cost utilization of assigned categories employing industry best practices.
Manage the supplier base by contracting new suppliers as needed and "," and Training
Bachelors
 
: 
Business Management
 
LeTourneau University
 
ï¼​ 
State
 
Business Management
Houston Graduate School of Theology, Houston- M-Divinity & Homiletics Communications
"
14593060.pdf,"IT CONSULTANT
","
Accounting, Active Directory, Anti-Virus, automation, Backup, budgets, CCNA, Cisco Certified Net","
Master of Science
 
: 
Master of Information Systems
 
Master of Information Systems
Bachelor of Science
 
: 
Electrical Engineering
 
Electrical Engineering
Cisco Certified Net"
19161572.pdf,"CONSULTANT
","
A+, A+ Certification, basic, cabling, Hardware, database, desktops, laptops, Office, MS Windows, net","
Thomas College
 
2012
 
Masters of Education
 
City
 
, 
State
Thomas College
 
2010
 
Bachelor
 
: 
Computer Information Systems
 
City
 
, 
State
 
Computer Information Systems
2002
 
CompTIA A+ Hardware and Software
2003
 
MMTC Net+ Certification
"
14517953.pdf,"CONSULTANT
","
accounting, ADP, automate, benefits, consulting, costing, Crystal Report, client, clients, financial modeling, financial reports, forecasting, foreign
exchange, Novell GroupWise 5.5, information systems, insurance, Microsoft Internet Explorer, investments, market, materials, Microsoft Access
2000, Microsoft Excel 2000, Exchange, Microsoft Outlook Express, Microsoft PowerPoint 2000, Windows 95, Windows NT, Microsoft Word
2000, Netscape Navigator, Operating Systems, policies, reporting, Securities, spreadsheets, tax, treasury, Writer","
Master of Business Administration
 
: 
Administration
 
, 
1995
 
University of Toledo
 
- 
City
 
, 
State
 
GPA: 
GPA: 3.4
Bachelor of 
Business Administration
 
: 
Finance
 
, 
1991
 
University of Toledo
 
- 
City
 
, 
State
 
GPA: 
GPA: 3.2 Dean's List
Select One
 
: 
1987
 
St. Ursula Academy
 
- 
City
 
, 
State
 
GPA: 
GPA: 3.7 Graduated with highest honors and in top 10% of class *National Honor
Society
"
91189201.pdf,"CONSULTANT
","
Web Services, Award, Databases, Maintenance, Publishing, Satisfaction, Testing, Web Based, It Infrastructure, Excel, Ms Excel, Spss, Sql,
Competitive Analysis, Marketing, New Product Development, Product Development, Transmissions, Aws, Buying, Buying/procurement, Cases,
Drivers, Iaas, Product Marketing, Roi, Sales, Use Cases, Vmware, Market Research, Mba, Net","
Master of Business Administration
 
: 
Business Technology
 
The Michael G. Foster School of Business, University of Washington
 
ï¼​ 
City
 
, 
State
 
,
US
 
The Michael G. Foster School of Business, University of Washington, Seattle, WA June 2015 Candidate for Master of Business
Administration Evert McCabe Fellowship, Rick and Marilyn Wong Scholarship, Business Technology Club Board member
Bachelor of Engineering
 
: 
Computer Science
 
Manipal Institute of Technology, Manipal University
 
Manipal Institute of Technology, Manipal
University, Manipal, India May 2007 Bachelor of Engineering, Computer Science Founder of DISHA - a socio-economic platform for the
underprivileged students. Co-founder & first general secretary of RED X - the largest student club of the university."
26234972.pdf,"MEDIA CONSULTANT
","
MS Word, Excel, Outlook, PowerPoint, Internet
And social media savvy
Editing: Final Cut Seven, Avid, Adobe Premiere
Production scheduling, budgeting, script review & breakdowns:
Movie Magic
Administrative, Scheduling
Adobe Premiere, Script
Arabic, Staffing
Avid, Stories
Budgeting, Time
Content, Management
Clients, Video
Delivery, Video Production
Documentation, Videography
Editing, Workflow
Fluent in English
Film
French
Fundraising
Hebrew
Invoicing
Director
Magic
Marketing
Media production
Excel
Outlook
PowerPoint
MS Word
Negotiations
Communicator
Camera
Photography
Presentations
Pricing
Processes
Public relations
Public speaking
Speaking
Read
Work History
01/2017
 
to 
Current
 
Company Name
 
â€“ 
City
 
, 
State
 
As a Partner in a videography and photography production service focused on lifestyle presentations, pitch a range of services to potential
clients.
Maintain effective ","
MA
 
: 
Film &Media Production
 
, 
09/2016
 
New York Film Academy
 
- 
City
 
, 
State
 
"
31395742.pdf,"CONSULTANT
","
Microsoft WindowsÂ® operating systems Windows NT, 2000, XP, Vista, and Win7.
iSeries IFS, iSeries Navigator, IBM Tivoli
Administration tools for Windows Server 2003-2008
Net"," and Training
Associate of Applied Science
 
:
 
Computer Systems and Net"
27726066.pdf,"CONSULTANT
","
Compensation
Benefits Management
HRIS
Budgetary Planning
Audit & MIS
Legal Compliance
Training
Excel
Advance Excel
SAP
Oracle
Cognos
Oracle
HR Implementation
Requirement Gathering
Process Flows
Testing
Training
Documentation
Recruit-to-Retire ProcessPayroll & Benefits
Self Service HR (SSHR)
SAP
HRIS
Payroll Calculation
Benefits Management
Personnel time management & Evaluation
Personal Traits
Great communication skills
Excellent interpersonal skills
Dependable
Cooperative
Quick Learner
Experience
January 2012
 
to 
April 2014
 
Company Name
 
- 
State
Managed Compensation & Benefits for 1300 employees at L'Oreal India Pvt Ltd which consist brands such as Keratase, Matrix, Kielhs,
LancÃ´me, Maybelline, L'Oreal Paris.
One of my major project in this company where I played a key role was in Oracle HRMS implementation.
Working with my HR team to gather information and providing IT team with requirement documents.
Documenting process flows that will help IT team to understand what the current businesses flows were in the company.
Some of these business flows were L'Oreal's Recruit-to-Retire process, learning management process, iRecruitment process and many
more.
Training HR team on Oracle ERP.
Working with IT team to implement complex reports such as HSSE (equivalent OSHA), ERA (equivalent EEO), maternity act, provident
fund (equivalent 401k).
Working with IT and HR team in testing reports and integrity of the system.
Another project of which I was a key player was integration of payroll of a newly acquired company.
January 2012
 
to 
April 2014
 
Company Name
 
- 
State
Managed Compensation & Benefits for 1300 employees at L'Oreal India Pvt Ltd which consist brands such as Keratase, Matrix, Kielhs,
LancÃ´me, Maybelline, L'Oreal Paris.
One of my major project in this company where I played a key role was in Oracle HRMS implementation.
Working with my HR team to gather information and providing IT team with requirement documents.
Documenting process flows that will help IT team to understand what the current businesses flows were in the company.
Some of these business flows were L'Oreal's Recruit-to-Retire process, learning management process, iRecruitment process and many
more.
Training HR team on Oracle ERP.
Working with IT team to implement complex reports such as HSSE (equivalent OSHA), ERA (equivalent EEO), maternity act, provident
fund (equivalent 401k).
Working with IT and HR team in testing reports and integrity of the system.
Another project of which I was a key player was integration of payroll of a newly acquired company.
Consultant
 
January 2011
 
to 
January 2012
 
Company Name
Handled entire employment cycle from onboarding to exit formalities.
Processed monthly Salary & all salary change stemming from merit increases, promotion, incentives and pay adjustment.
Reconciled Payroll account, maintained payroll accuracy and released payment timely as per the deadlines.
Processing mid-year and annual performance review as per the cycle along with payroll.
Handling HR data (Oracle) - Ensuring accurate and timely maintenance of all employee records, including data entry of all new hire and
termination transactions and changes to employee records(date tracking).
Updating details like job movement, promotions, employee personal details.
Worked on projects with senior management to create fair HR policies & procedures and ensuring the continuous improvement of
efficiencies.
Created and implemented the exit and interview process.
Regular reporting of HR Metrics like New Hire Cost, employee cost, Attrition rate, termination rate, Benefits cost.
Annual Budgeting & Trending for various compensation and benefits packages and ensuring for accurate cost allocation.
Addressing inquiries raised by employee, management and ongoing employee relation issues.
Achievements: Appreciation certificate received from L'Oreal India Pvt Ltd for contribution in successful payroll integration of new brand
with L'Oreal India.
Led all HR operation and payroll for 700 employees deputed at Rohini Industrial.
Voltas is India's largest air conditioning company and into electrical and mechanical projects.
Responsibilities: Handling end to end activities from onboarding to exit formalities.Orientation to new recruits and maintain employee files for record purpose.
Conducted background checks and verify references.
Issuance of Letters - Appointment, confirmation, increment, termination and relieving and ","
Bachelor's Degree
 
: 
Arts - Economics
 
, 
May-2006
 
University of Mumbai
 
Arts - Economics
Bachelor's Degree
 
: 
Arts - Economics
 
, 
May-2006
 
University of Mumbai
 
Arts - Economics
HR Certification Institute PHR Certification
 
: 
December 2015
 
Saylor Academy
HR Certification Institute PHR Certification
 
: 
December 2015
 
Saylor Academy
Human Resource Management Certification
 
: 
2014
 
Ulyanovsk State University of Russia
Human Resource Management Certification
 
: 
2014
 
Ulyanovsk State University of Russia
Diploma
 
: 
Human Resource
 
, 
2008
 
Welingkar Institute of Management
 
India
 
Human Resource
Diploma
 
: 
Human Resource
 
, 
2008
 
Welingkar Institute of Management
 
India
 
Human Resource
MBA
 
: 
Human Resource
 
Human Resource
MBA
 
: 
Human Resource
 
Human Resource
Additional Information
I am authorize to "
27788376.pdf,"CONSULTANT
","
Â Financial aptitude with In-depth knowledge of sourcing vendors for medical
suppliesÂ  Â Specifically with purchasing and sale of medical supplies
Critical thinking proficiency & sound decision making abilities in time sensitive
situationsÂ 
Cultural awareness and sensitivity 
Extensive "," and Training
Bachelor of Arts
 
, 
Arts in History
 
2012
 
University of Illinois at Chicago
 
ï¼​ 
City
 
, 
State
 
, 
USA
 
Graduated Summa Cum Laude 3.99 GPA
Master of Science
 
, 
Health Administration
 
2015
 
University of Washington at Seattle
 
ï¼​ 
City
 
, 
State
 
, 
USA"
13569152.pdf,"OWNER/PRINCIPLE CONSULTANT
","
MS Office Suite
MS Project
Adobe CS
SharePoint"," and project management consultant with a career path that emphasizes strategy and development. Throughout my career, my passion
has been supporting high-level influencer's in educational and youth-serving non-profit organizations in both strategic and tactical decision-making. I
have "
88691367.pdf,"CONSULTANT
","
accounting, accountant, balance, budget analysis, budgets, change management, consultant, contracts, controller, cost control, credit,
documentation, due diligence, senior management, filing, financial, financial statements, General Ledger, insurance, legal, managing, MS Office
Suite, Windows, Navision, Oracle, payroll, payroll processing, Peachtree Accounting, Platinum, policies, profit, QuickBooks Pro, real estate,
reporting, risk management, sales, strategy, tax, Turbo Tax, year-end","
Bachelor of Arts
 
: 
Economics Accounting
 
Montclair State College
 
ï¼​ 
City
 
, 
State
 
Economics Accounting
"
19936735.pdf,"CONSULTANT
","
Media Consulting and Digital Content Analysis
Syndicated Development and Management
Affiliate Sales Management and Analysis
Radio and Podcasting Brand Management Development
Digital Content Delivery and Music Scheduling
Social Media Integration and SEO Development
Website Development and Consulting Services","
Associate of Arts
 
: 
Mass Communications
 
Lincoln College
 
ï¼​ 
City
 
, 
State
 
, 
USA
"
99714410.pdf,"CONSULTANT
","
accounting, approach, automotive, BAAN, balance sheet, cash flow, coaching, continuous improvement, Cost Accounting, direction, driving,
ERP, senior management, human resources, inventory, JD Edwards, leadership, TEAM BUILDING, Lean Manufacturing, Logistics, machinery,
marketing, market, mentoring, Excel, MS Office, MS Outlook, PowerPoint, MS Project, MS Windows XP, Word, MRP, packaging, personnel,
piano, problem solving, processes, process improvement, profit and loss, protocols, purchasing, quality, scheduling, strategic, strategic sourcing,
Supply Chain Management, Visio","
MBA
 
Fairleigh Dickinson University
 
GPA: 
cum laude
 
cum laude
BS
 
University of Richmond. 
AA - Valley Forge Military Academy
 
Mentored by disciples of Eliyahu M. Goldratt in Lean manufacturing
"
71888547.pdf,"CONSULTANT
","
Sales, public relations, MRI residental software, budget creation, scheduling appointments, attention to detail, interpersonal, clients, filing, front
office, leadership skills, legal documents, Mac and PC, managin, handling money, Microsoft Office, POS system, phone skills, time management","
High School Diploma
 
: 
Jun 2008
 
Stauton River High School
 
ï¼​ 
City
 
, 
State
 
, 
United States
Bachelors of Science
 
: 
Health Promotions - Clinical
 
, 
May 2013
 
Liberty University
 
ï¼​ 
City
 
, 
State
 
, 
United States
 
Health Promotions - Clinical
Interests
Graduated from high school with an Advanced Diploma *Elected as President of the Fellowship of Christian Athletes (FCA) club Junior and
Senior year *Participated on many athletic teams throughout four years of high school *Elected as captain of Varsity Softball team
Additional Information
AWARDS AND HONORS Graduated from high school with an Advanced Diploma Elected as President of the Fellowship of Christian
Athletes (FCA) club Junior and Sophomore year Participated on many athletic teams throughout four years of high school Elected as
captain of Varsity Softball team Liberty University scholarships and grants: Virginia Tuition Assistance Grant, Alumni Scholarship, Academic
Scholarship, and Pastoral Scholarship
"
30083884.pdf,"CONSULTANT
","
Architect, business process, Competitive, Consulting, contracts, Client, Clients, design and construction, documentation, Engineering support,
estimating, fast, office, next, developer, Profit, Program Management, Project Management, proposal, research, retail, scheduling",", K-12, and Healthcare
Projects.
"
25258040.pdf,"SENIOR CONSULTANT
","
administrative, AS400, benefits, bi, business process, credit, Customer service, CVS, delivery, desktops, email, Staff training, faxes, Forms, HR,
imaging, Kronos, leadership, letters, managing, management reporting, materials, meetings, access, mail, MS Office suite, 98, Multi-tasking,
Navigation, OCR, processes, Process improvement, processors, Project management, quality, quality control, reporting, scanning, scheduling,
spreadsheet, training materials, type, Vendor relations, ","
High School Diploma
 
Phoenix College
 
"
