FileNumber,Role,Skills,Education
28663949.pdf,"SENIOR INTERIOR DESIGNER
","
CAD drafter, 3D Rendering, Space planning, FFE, Sales, Project Finance, Project Management, Multitasking, Team player, soon NCIDQ
certified, beginner in Golf and expert Skier.
Professional Affiliations
ASID - Allied Member IIDA - Associate Member","
2014
Academy of Art
 
City
 
, 
State
 
Master of Fine Art
 
: 
Interior Architecture and Design
 
Interior Architecture and Design
"
17199951.pdf,"JOB CAPTAIN DESIGNER
","
Adobe Illustrator, Photoshop 6.0, premier, AutoCAD R14, Broadband, consultant, cost analysis, client, clients, design and construction, HVAC,
interior design, Investments, lighting, director, marketing material, mechanical, meetings, Excel, office, 2000, Word, Microstation 7.1,
presentations, progress, proposals, Proposal, quality, renovation, Renovations, retail, supervision, Surveys","
1997
Master of Architecture
 
Tulane University School of Architecture
 
ï¼​ 
City
 
, 
State
"
21916744.pdf,"FREELANCE GRAPHIC DESIGNER
","
Adobe Creative Suite, Acrobat, Photo, Photoshop, advertisements, Art, Avenue, C, Color, com, communication skills, CSS, client, clients,
database, functional, graphic designer, http, Basic HTML, Illustrator, Image, inventory, Layout, letters, logistics, logo, Mac OS, marketing
materials, materials, Excel, mail, Microsoft Office, office, Outlook, Power Point, Word, Packaging, Press, print design, printers, repairs,
scheduling, Sculpture, shipping, sketching, soldering, phone, travel arrangements, Typography, vision, Website, welding, written","
2011
 
Bachelors Degree
 
:
 
Rollins College
 
- 
Studio Art
 
City
 
, 
State
 
GPA: 
GPA: 3.13 National Society of Collegiate Scholars and Phi Eta Sigma
Freshman Year Captain of the Women's Lacrosse Team, Education Chairman of Kappa Kappa Gamma
 
Studio Art GPA: 3.13 National Society
of Collegiate Scholars and Phi Eta Sigma Freshman Year Captain of the Women's Lacrosse Team, Education Chairman of Kappa Kappa Gamma
2013
 
Gemological Institute Of America
 
Completed courses in Jewelry Essentials and Colored Stone Essentials, Diamond Essentials 92nd Y, New
York City 
(may
2010
 
University of Edinburgh: College of Art
 
City
 
, 
Scotland
 
Completed courses in Metal Sculpture and Wire Jewelry, summer program
2009
 
Rhode Island School of Design
 
City
 
, 
State
 
Completed Introduction to Metal Jewelry course, summer program
"
25061645.pdf,"GRAPHIC DESIGNER
","
Adobe Creative Suite, Dreamweaver, Photoshop, Advertising, Arts, Art, branding, brochures, Chinese, CorelDraw, CSS, clients, Due diligence,
edit, English, HTML, Illustrator, InDesign, interpretation, layout, logos, logo, marketing materials, Microsoft Office Suite, PowerPoint, packaging,
posters, property management, Publicity, real estate, translation, typography, webpage design, web design","al institutions in the US.
Create company's branding and all marketing materials design - Design logo, flyers, brochures, booklets, PowerPoint templates, billboards,
webpage, etc.
Take photographs and edit photos.
Graphic Designer
 
10/2013
 
to 
05/2014
 
Company Name
 
City
 
, 
State
Designed flyers, brochures, posters, logos and T-shirts, etc.
for school's activities and events.
Education
Bachelor of Arts
 
: 
Visual Arts - Graphic Design
 
May 2014
 
UNIVERSITY OF ILLINOIS SPRINGFIELD
 
City
 
, 
State
 
Visual Arts - Graphic
Design 3.7/4.0 Gallery Assistant, Visual Arts Gallery,
Associate of Fine Arts
 
: 
Graphic Design
 
July 2010
 
CHENGDU ACADEMY OF FINE ARTS, SICHUAN CONSERVATORY OF MUSIC
City
 
, 
China
 
Graphic Design
Languages
Bilingual in English and Chinese
"
11807040.pdf,"FORMS DESIGNER
","
Strong clinical judgment
High level of autonomy
Patient/family focused
Patient evaluation/intervention
Professional bedside manner
Adept at prioritizing/managing deadlines
Safe NG tube insertion and removal
Thorough physical assessments
Tracheotomy care
Foley catheter insertion/removal familiarity
Insulin medication assistance
Work History
Forms Designer
 
, 
01/2007
 
to 
01/2010
 
Company Name
 
â€“ 
City
 
, 
State
 
Assessed need for, ordered, obtained and interpreted appropriate lab tests.
Conducted mandated health screenings, physicals and special "," assessments in 
[number]
 
schools with 
[number]
 
students. Ensured
external follow-up where required.
Chronic patient care in med-surg unit, adeptly handling all aspects of treatment from medication to wound care to monitoring for 
[number]
patients per shift.
Primary care, assessment and evaluation of neonatal and pediatric patients.
Counseled and educated patients about reproductive health issues and wellness. Expertise in STDs, HIV and family planning.
Led CNA training program and conducted classes for prospective CNAs. Oversaw the training of 
[number]
 
students annually.
Organized and led 
[number]
 
support groups per 
[time period]
 
in subjects related to physical and emotional health to ensure long-term
patient well-being.
Organized and led 
[number]
 
support groups per 
[time period]
 
in subjects related to physical and emotional health to ensure long-term
patient well-being.
Charge nurse on neonatal and pediatric floor. Oversaw average of 
[number]
 
patients per shift.
Oversaw and managed 
[number]
 
clinical and support staff in patient care activities while maintaining a high level of staff morale and
"
41506705.pdf,"MECHANICAL DESIGNER
","
Autodesk (AutoCAD Mechanical, Inventor, Etc.), Client/Server, Closing, Communication Skills, CNC, customer support, Drafting, Engineer,
Instruction, Inventory, Laser, Lathe, Linux, Lotus Notes, Mapics, Materials, Mechanical, Microsoft Office, Windows Operating Systems, PDM,
Personnel, Polish, Processes, Programming, Project Management, Red Hat, Revit, Sales, Shipping, Â SolidWorks, Technical Management, User
Training,Â ","
Associates of Applied Science
 
: 
Computer Drafting and Design
 
September 2011
 
ITT Technical Institute
 
City
 
, 
State
 
Computer Drafting and
Design 3.88
Certificates
 
: 
Trumpf Operator Course
 
February 25, 2000
 
Trumpf Inc
 
City
 
, 
State
 
Trumpf Laser Operator Course, June 18, 1999. Rotolas
Training Course February 25, 2000
Aviation Maintenance in Airframe and Power Plant where I
 
: 
Power Plant
 
Delgado Community College
 
City
 
, 
State
 
2.83 3.17 Power Plant
Certificates
 
: 
Solid"
22675694.pdf,"GRAPHIC DESIGNER
Personal Information
Date of Birth: May 13th, 1999
Present Resident In Triangle VA, and soon, Montclair, VA.
","
Desktop Publishing Software: Photoshop, Illustrator
Active Listening Skills
Advanced Problem-Solving
Great Organizational Skills
Confidence and Empathy
Interests
Art
Photography
Graphic Design
Writing
Reading
Volunteering
Languages
I am able to comfortably speak and write in English. I am also able to speak Spanish, but not as skilled in writing. I am currently in my 3rd year in
Spanish Classes, and I was given the opportunity to join the Spanish Honor Society at my school recently. And I can also speak Vietnamese on a
fluent level, but I am not able to write in Vietnamese.
Accomplishments
Being offered the opportunity to create a graphic design piece for a school event, and having my art","
High School Diploma
 
: 
Graphics/IT
 
, 
2017
 
Forest Park High School
 
ï¼​ 
City
 
, 
State
 
, 
United States
Course"
30965258.pdf,"Zachory Edmiston
","
Guest Relations
Takeout Management
Customer Service
Front of House Organization
Event Planning
Table Management & Seating Assignment
Reservations
Wine pairings
Table Bussing
High-volume dining
Fine dining customer service
Dining crew "," and Training
Graphic Design Certification
 
Western Nevada College
 
May 2021
 
City
 
, 
State
Associate of Arts
 
: 
Digital Media
 
Western Nevada College
 
May 2017
 
City
Attended as Junior and Senior in High-School via the Jump-Start Program
~3.0 GPA
Completed course"
34051710.pdf,"SR. GRAPHICS DESIGNER
","
Academic, Acrobat, Photoshop, ads, Arts, art, banners, brochures, budget, cashier, color, Conferences, database, Designing, DOS, edit, filing,
forms, Graphic design, Greek, Illustration, Illustrator, InDesign, Leadership Development, letters, logos, logo design, Lotus 1-2-3, Director,
mailing, marketing, materials, Office, Microsoft Word, ","; Inclusion Initiatives and 
Cultural Competence;
International Student & Scholar Services; LGBTQI Life; Project Safe 
Center; Reservations & Events; Student Accountability, Community
Standards, & Academic 
Integrity; Student Centers; Student Leadership Development; Student Organizations; 
Transition Programs;
Margaret Cuninggim Women's Center; and sometimes projects outside 
of DOS when specially requested by the Dean of Students.
Conduct research and collect information for all design projects.
Assist with the development and implementation of marketing and public relations plans and 
strategies; write brochures, news releases and
other promotional materials; handle details of 
production.
Supervise, train, and assign "
67582956.pdf,"PROJECT DESIGNER
","
3D, AutoCAD, Design Software, Detail-oriented, engineer, meetings, Excel, Microsoft Word, Microstation, Modeling, Team Player,
Transportation
Additional Information
Shafer, Kline & Warren, Inc./Technician","
Bachelor of Science
 
: 
Healthcare Management
 
Present
 
National American University
 
City
 
, 
State
Healthcare Management
Course"
10466583.pdf,"FLORAL DESIGNER
",,"
Northwestern College
 
City
 
, 
State
 
, 
Dupage
 
Medical Assistant"
20932019.pdf,"CAD DESIGNER
","
Catia V5 Solid"," and Training
2005
Mount Mercy College
 
City
 
, 
State
 
, 
USA
 
Bachelor of Science
 
: 
Mathematics
 
Mathematics
2003
College of DuPage
 
City
 
, 
State
 
, 
USA
 
Associate of Science
"
29865476.pdf,"BRANCH MANAGER/FLORAL DESIGNER
"," Certificate
 
: 
Business
 
, 
2002
 
AAFET
 
- 
City
 
, 
State
 
, 
US
This program was a 12-month long program and I received a certificate of completion for the business and managerial skills learned and obtained
over the year of attendance.
Skills
Over 20 years of Customer Service Experience.
3 years in Branch Management position with 2 permanent employees (also to include 2 or 3 holiday employees and drivers).
Talented multi-tasker
Exceptional time management skills","
Bachelor of Science
 
: 
Business
 
University of Phoenix
 
- 
City
 
, 
State
 
Business
Business Managerial "
13557622.pdf,"VR DESIGNER
","
3D, Photoshop, Animation, game design, Lighting, Maya, Modeling, Painter, people skills, quality, reality, Rendering, Sales, Sound, Sound Design"," and Training
2014
Advanced Modeling, Advanced Animation, Level and World Building. 
Having a passion for weed and its comsumers and excellents in people
"
23951429.pdf,"GRAPHIC DESIGNER
","
Data Entry, Customer Service, Human Resources Leadership, Interpersonal Skills, Inventory control , Marketing, Problem Resolution
Project management, Staff Training,Staffing, administrative
Bilingual; English and Spanish","
certificate
 
: 
Computer Technician Net"
14014749.pdf,"GRAPHIC DESIGNER
",," and Training
2015
Bachelor of Arts
 
: 
Graphic Design
 
University of Nevada Las Vegas
 
- 
City
 
, 
State
 
, 
USA
Dean's List Honor for Fine Arts
Recipient of UNLV's Alliance of "
15471999.pdf,"DESIGNER STYLIST
","
Profound ability to address customer concerns, demonstrating empathy while consistently moving the customer towards commitment.
Proved ability to be persistence, overcome obstacles, and consistently strives to improve skills and achieve goals.
Uncommon ability to organize and control job responsibilities, particularly the accuracy and productivity related to ","
2012
Cosmetology License
 
: 
Licensed Cosmetologist
 
Marinello's School of Beauty
 
ï¼​ 
City
 
, 
State
 
, 
USA
Licensed Cosmetologist 
Glendale, CA
State of California Barbering and Cosmetology: KK538342State of California Barbering and Cosmetology: KK538342
2010
High School Diploma
 
: 
High School
 
Eleanor Roosevelt High School
 
ï¼​ 
City
 
, 
State
 
, 
USA
"
20986595.pdf,"MARKETING COORDINATOR/GRAPHIC DESIGNER
","
Adobe, AD, ads, Advertising, audio production, basic, budget planning, Chinese, com, Computer Knowledge, consulting, content, client, clients,Desktop Publishing, direction, editing, edit, English, Google Analytics, http, Illustrator, InDesign, inspect, layout, Leadership, Mac, Mandarin
Chinese, marketing analysis, market research, marketing strategies, marketing, Marketing Communication, meetings, MS Excel, MS Outlook, MS
PowerPoint, Windows 7, MS Word, net","
Master of Corporate Media
 
: 
2011
 
Marietta College
BS Bachelor of Science
 
: 
Accounting Marketing
 
, 
2010
 
Utah State University
 
Accounting Marketing
"
36269672.pdf,"FLORAL DESIGNER
",,
25023614.pdf,"INTERIOR DESIGNER
","
Ability to ","
BFA
 
:
 
Interior Design Fine Arts
 
2013
 
Paier College of Art
 
, 
City
 
, 
State
Interior Design Fine Arts
"
44145704.pdf,"PROJECT MANAGER/INSTRUCTIONAL DESIGNER
","
â€¢Technology Orientated
â€¢Team player, leader, and excellent collaboration skills
â€¢Creative and innovating
â€¢Extensive success in product development
â€¢Software Proficiency â€“ VCASTLE, NetLab, XenDesktop, SharePoint, EC-Council iLabs
â€¢Blooms Taxonomy
â€¢Strong attention to detail","
Masters of Education
 
: 
Curriculum Design and Instruction; Specialization in Literacy
 
February 2009
 
Lesley University
 
City
 
, 
State
 
, 
United States
of America
Curriculum Design and Instruction, specializing in Literacy
Bachelors of Arts
 
: 
English/French
 
May 1997
 
Claflin University
 
City
 
, 
State
 
, 
United States of America
English with a Minor in French
"
